"COUNTRY","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","ARABLELAND","Arable Land","2007","2007","HA","Hectares","3","Thousands",,,1044.5,,
"NLD","Netherlands","ARABLELAND","Arable Land","2008","2008","HA","Hectares","3","Thousands",,,1060.3,,
"NLD","Netherlands","ARABLELAND","Arable Land","2009","2009","HA","Hectares","3","Thousands",,,1048.3,,
"NLD","Netherlands","ARABLELAND","Arable Land","2010","2010","HA","Hectares","3","Thousands",,,1016.25,,
"NLD","Netherlands","ARABLELAND","Arable Land","2011","2011","HA","Hectares","3","Thousands",,,995.78,,
"NLD","Netherlands","ARABLELAND","Arable Land","2012","2012","HA","Hectares","3","Thousands",,,1001,,
"NLD","Netherlands","ARABLELAND","Arable Land","2013","2013","HA","Hectares","3","Thousands",,,1028.6,,
"NLD","Netherlands","ARABLELAND","Arable Land","2014","2014","HA","Hectares","3","Thousands",,,1035.5,,
"NLD","Netherlands","ARABLELAND","Arable Land","2015","2015","HA","Hectares","3","Thousands",,,1033.03,,
"NLD","Netherlands","ARABLELAND","Arable Land","2016","2016","HA","Hectares","3","Thousands",,,1028.17,,
"NLD","Netherlands","ARABLELAND","Arable Land","2017","2017","HA","Hectares","3","Thousands",,,1036.69,,
"NLD","Netherlands","ARABLELAND","Arable Land","2018","2018","HA","Hectares","3","Thousands",,,1020.79,,
"NLD","Netherlands","ARABLELAND","Arable Land","2019","2019","HA","Hectares","3","Thousands",,,1011.1,,
"NLD","Netherlands","ARABLELAND","Arable Land","2020","2020","HA","Hectares","3","Thousands",,,1004.83,,
"NLD","Netherlands","ARABLELAND","Arable Land","2021","2021","HA","Hectares","3","Thousands",,,1003.45,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","1990","1990","HA","Hectares","3","Thousands",,,10039.4,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","1991","1991","HA","Hectares","3","Thousands",,,10022.8,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","1992","1992","HA","Hectares","3","Thousands",,,9958.6,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","1993","1993","HA","Hectares","3","Thousands",,,9939.6,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","1994","1994","HA","Hectares","3","Thousands",,,9923.7,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","1995","1995","HA","Hectares","3","Thousands",,,9905.4,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","1996","1996","HA","Hectares","3","Thousands",,,9895.3,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","1997","1997","HA","Hectares","3","Thousands",,,9904.2,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","1998","1998","HA","Hectares","3","Thousands",,,9840.4,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","1999","1999","HA","Hectares","3","Thousands",,,9843.9,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2000","2000","HA","Hectares","3","Thousands",,,9865.78,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2001","2001","HA","Hectares","3","Thousands",,,9862.76,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2002","2002","HA","Hectares","3","Thousands",,,9860.23,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2003","2003","HA","Hectares","3","Thousands",,,9843.06,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2004","2004","HA","Hectares","3","Thousands",,,9343.84,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2005","2005","HA","Hectares","3","Thousands",,,9495.1,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2006","2006","HA","Hectares","3","Thousands",,,9408.04,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2007","2007","HA","Hectares","3","Thousands",,,9136.29,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2008","2008","HA","Hectares","3","Thousands",,,9184.19,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2009","2009","HA","Hectares","3","Thousands",,,9249.17,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2010","2010","HA","Hectares","3","Thousands",,,9609.8,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2011","2011","HA","Hectares","3","Thousands",,,9438.85,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2012","2012","HA","Hectares","3","Thousands",,,9244.32,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2013","2013","HA","Hectares","3","Thousands",,,9187.75,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2014","2014","HA","Hectares","3","Thousands",,,9203.48,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2015","2015","HA","Hectares","3","Thousands",,,9203.09,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2016","2016","HA","Hectares","3","Thousands",,,8999.47,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2017","2017","HA","Hectares","3","Thousands",,,8957.76,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2018","2018","HA","Hectares","3","Thousands",,,9125.33,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2019","2019","HA","Hectares","3","Thousands",,,9378.06,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2020","2020","HA","Hectares","3","Thousands",,,8885.77,,
"ROU","Romania","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2021","2021","HA","Hectares","3","Thousands",,,8989.22,,
"BGR","Bulgaria","ORGANIC_FARMING","Organic farming","2006","2006","HA","Hectares","0","Units",,,4691,,
"BGR","Bulgaria","ORGANIC_FARMING","Organic farming","2007","2007","HA","Hectares","0","Units",,,13646,,
"BGR","Bulgaria","ORGANIC_FARMING","Organic farming","2008","2008","HA","Hectares","0","Units",,,16663,,
"BGR","Bulgaria","ORGANIC_FARMING","Organic farming","2009","2009","HA","Hectares","0","Units",,,12321,,
"BGR","Bulgaria","ORGANIC_FARMING","Organic farming","2010","2010","HA","Hectares","0","Units",,,25648,,
"BGR","Bulgaria","ORGANIC_FARMING","Organic farming","2011","2011","HA","Hectares","0","Units",,,25022,,
"BGR","Bulgaria","ORGANIC_FARMING","Organic farming","2012","2012","HA","Hectares","0","Units",,,39138,,
"BGR","Bulgaria","ORGANIC_FARMING","Organic farming","2013","2013","HA","Hectares","0","Units",,,56287,,
"BGR","Bulgaria","ORGANIC_FARMING","Organic farming","2014","2014","HA","Hectares","0","Units",,,47914,,
"BGR","Bulgaria","ORGANIC_FARMING","Organic farming","2015","2015","HA","Hectares","0","Units",,,118552,,
"BGR","Bulgaria","ORGANIC_FARMING","Organic farming","2016","2016","HA","Hectares","0","Units",,,160620,,
"BGR","Bulgaria","ORGANIC_FARMING","Organic farming","2017","2017","HA","Hectares","0","Units",,,136618,,
"BGR","Bulgaria","ORGANIC_FARMING","Organic farming","2018","2018","HA","Hectares","0","Units",,,128839,,
"BGR","Bulgaria","ORGANIC_FARMING","Organic farming","2019","2019","HA","Hectares","0","Units",,,117779,,
"BGR","Bulgaria","ORGANIC_FARMING","Organic farming","2020","2020","HA","Hectares","0","Units",,,116253,,
"BGR","Bulgaria","ORGANIC_FARMING","Organic farming","2021","2021","HA","Hectares","0","Units",,,86310,,
"ISL","Iceland","TRANSGENIC_CROP","Transgenic crops","2003","2003","HA","Hectares","0","Units",,,0.2,,
"ISL","Iceland","TRANSGENIC_CROP","Transgenic crops","2004","2004","HA","Hectares","0","Units",,,0.2,,
"ISL","Iceland","TRANSGENIC_CROP","Transgenic crops","2005","2005","HA","Hectares","0","Units",,,0.2,,
"ISL","Iceland","TRANSGENIC_CROP","Transgenic crops","2006","2006","HA","Hectares","0","Units",,,0.2,,
"ISL","Iceland","TRANSGENIC_CROP","Transgenic crops","2007","2007","HA","Hectares","0","Units",,,0.4,,
"ISL","Iceland","TRANSGENIC_CROP","Transgenic crops","2008","2008","HA","Hectares","0","Units",,,0.4,,
"ISL","Iceland","TRANSGENIC_CROP","Transgenic crops","2009","2009","HA","Hectares","0","Units",,,1,,
"ISL","Iceland","TRANSGENIC_CROP","Transgenic crops","2010","2010","HA","Hectares","0","Units",,,1,,
"ISL","Iceland","TRANSGENIC_CROP","Transgenic crops","2011","2011","HA","Hectares","0","Units",,,0,,
"ISL","Iceland","TRANSGENIC_CROP","Transgenic crops","2012","2012","HA","Hectares","0","Units",,,0,,
"ISL","Iceland","TRANSGENIC_CROP","Transgenic crops","2013","2013","HA","Hectares","0","Units",,,0,,
"ISL","Iceland","TRANSGENIC_CROP","Transgenic crops","2014","2014","HA","Hectares","0","Units",,,0,,
"ISL","Iceland","TRANSGENIC_CROP","Transgenic crops","2015","2015","HA","Hectares","0","Units",,,0,,
"ISL","Iceland","TRANSGENIC_CROP","Transgenic crops","2016","2016","HA","Hectares","0","Units",,,0,,
"ISL","Iceland","TRANSGENIC_CROP","Transgenic crops","2017","2017","HA","Hectares","0","Units",,,0,,
"ISL","Iceland","TRANSGENIC_CROP","Transgenic crops","2018","2018","HA","Hectares","0","Units",,,0,,
"ISL","Iceland","TRANSGENIC_CROP","Transgenic crops","2019","2019","HA","Hectares","0","Units",,,0,,
"ISL","Iceland","TRANSGENIC_CROP","Transgenic crops","2020","2020","HA","Hectares","0","Units",,,0,,
"ISL","Iceland","TRANSGENIC_CROP","Transgenic crops","2021","2021","HA","Hectares","0","Units",,,0,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","1990","1990","HA","Hectares","3","Thousands",,,18645.6,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","1991","1991","HA","Hectares","3","Thousands",,,18600.5,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","1992","1992","HA","Hectares","3","Thousands",,,18535.1,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","1993","1993","HA","Hectares","3","Thousands",,,18476.6,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","1994","1994","HA","Hectares","3","Thousands",,,18449.9,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","1995","1995","HA","Hectares","3","Thousands",,,18411.9,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","1996","1996","HA","Hectares","3","Thousands",,,18275.2,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","1997","1997","HA","Hectares","3","Thousands",,,18266.2,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","1998","1998","HA","Hectares","3","Thousands",,,18228.9,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","1999","1999","HA","Hectares","3","Thousands",,,18222.3,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","2000","2000","HA","Hectares","3","Thousands",,,18220.4,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","2001","2001","HA","Hectares","3","Thousands",,,18246.3,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","2002","2002","HA","Hectares","3","Thousands",,,16891.2,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","2003","2003","HA","Hectares","3","Thousands",,,16136.4,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","2004","2004","HA","Hectares","3","Thousands",,,16300.8,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","2005","2005","HA","Hectares","3","Thousands",,,15906,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","2006","2006","HA","Hectares","3","Thousands",,,15957.3,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","2007","2007","HA","Hectares","3","Thousands",,,15477.2,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","2008","2008","HA","Hectares","3","Thousands",,,15607.7,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","2009","2009","HA","Hectares","3","Thousands",,,15624.6,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","2010","2010","HA","Hectares","3","Thousands",,,14603.2,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","2011","2011","HA","Hectares","3","Thousands",,,14780.2,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","2012","2012","HA","Hectares","3","Thousands",,,14529.4,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","2013","2013","HA","Hectares","3","Thousands",,,14409.9,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","2014","2014","HA","Hectares","3","Thousands",,,14424.2,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","2015","2015","HA","Hectares","3","Thousands",,,14398.2,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","2016","2016","HA","Hectares","3","Thousands",,,14405.6,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","2017","2017","HA","Hectares","3","Thousands",,,14497.6,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","2018","2018","HA","Hectares","3","Thousands",,,14539.55,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","2019","2019","HA","Hectares","3","Thousands",,,14550.35,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","2020","2020","HA","Hectares","3","Thousands",,,14754.86,,
"POL","Poland","TOTAGR_LAND","Total Agricultural Land area","2021","2021","HA","Hectares","3","Thousands",,,14521.86,,
"CZE","Czech Republic","ARABLELAND","Arable Land","1990","1990","HA","Hectares","3","Thousands",,,3377,,
"CZE","Czech Republic","ARABLELAND","Arable Land","1991","1991","HA","Hectares","3","Thousands",,,3342,,
"CZE","Czech Republic","ARABLELAND","Arable Land","1992","1992","HA","Hectares","3","Thousands",,,3333,,
"CZE","Czech Republic","ARABLELAND","Arable Land","1993","1993","HA","Hectares","3","Thousands",,,3331,,
"CZE","Czech Republic","ARABLELAND","Arable Land","1994","1994","HA","Hectares","3","Thousands",,,3316,,
"CZE","Czech Republic","ARABLELAND","Arable Land","1995","1995","HA","Hectares","3","Thousands",,,3302,,
"CZE","Czech Republic","ARABLELAND","Arable Land","1996","1996","HA","Hectares","3","Thousands",,,3257,,
"CZE","Czech Republic","ARABLELAND","Arable Land","1997","1997","HA","Hectares","3","Thousands",,,3250,,
"CZE","Czech Republic","ARABLELAND","Arable Land","1998","1998","HA","Hectares","3","Thousands",,,3246.1,,
"CZE","Czech Republic","ARABLELAND","Arable Land","1999","1999","HA","Hectares","3","Thousands",,,3267.4,,
"CZE","Czech Republic","ARABLELAND","Arable Land","2000","2000","HA","Hectares","3","Thousands",,,3257.41,,
"CZE","Czech Republic","ARABLELAND","Arable Land","2001","2001","HA","Hectares","3","Thousands",,,3243.37,,
"CZE","Czech Republic","ARABLELAND","Arable Land","2002","2002","HA","Hectares","3","Thousands",,,2779.69,,
"CZE","Czech Republic","ARABLELAND","Arable Land","2003","2003","HA","Hectares","3","Thousands",,,2759.28,,
"CZE","Czech Republic","ARABLELAND","Arable Land","2004","2004","HA","Hectares","3","Thousands",,,2730.49,,
"CZE","Czech Republic","ARABLELAND","Arable Land","2005","2005","HA","Hectares","3","Thousands",,,2712.42,,
"CZE","Czech Republic","ARABLELAND","Arable Land","2006","2006","HA","Hectares","3","Thousands",,,2637.44,,
"CZE","Czech Republic","ARABLELAND","Arable Land","2007","2007","HA","Hectares","3","Thousands",,,2626.28,,
"CZE","Czech Republic","ARABLELAND","Arable Land","2008","2008","HA","Hectares","3","Thousands",,,2600.24,,
"CZE","Czech Republic","ARABLELAND","Arable Land","2009","2009","HA","Hectares","3","Thousands",,,2581.88,,
"CZE","Czech Republic","ARABLELAND","Arable Land","2010","2010","HA","Hectares","3","Thousands",,,2547.93,,
"CZE","Czech Republic","ARABLELAND","Arable Land","2011","2011","HA","Hectares","3","Thousands",,,2521.61,,
"CZE","Czech Republic","ARABLELAND","Arable Land","2012","2012","HA","Hectares","3","Thousands",,,2518.8,,
"CZE","Czech Republic","ARABLELAND","Arable Land","2013","2013","HA","Hectares","3","Thousands",,,2506.13,,
"CZE","Czech Republic","ARABLELAND","Arable Land","2014","2014","HA","Hectares","3","Thousands",,,2493.24,,
"CZE","Czech Republic","ARABLELAND","Arable Land","2015","2015","HA","Hectares","3","Thousands",,,2497.3,,
"CZE","Czech Republic","ARABLELAND","Arable Land","2016","2016","HA","Hectares","3","Thousands",,,2498.14,,
"CZE","Czech Republic","ARABLELAND","Arable Land","2017","2017","HA","Hectares","3","Thousands",,,2502.66,,
"CZE","Czech Republic","ARABLELAND","Arable Land","2018","2018","HA","Hectares","3","Thousands",,,2490.77,,
"CZE","Czech Republic","ARABLELAND","Arable Land","2019","2019","HA","Hectares","3","Thousands",,,2490.7,,
"CZE","Czech Republic","ARABLELAND","Arable Land","2020","2020","HA","Hectares","3","Thousands",,,2490.24,,
"CZE","Czech Republic","ARABLELAND","Arable Land","2021","2021","HA","Hectares","3","Thousands",,,2481.54,,
"CYP","Cyprus","ARABLELAND","Arable Land","1990","1990","HA","Hectares","3","Thousands",,,90.6,,
"CYP","Cyprus","ARABLELAND","Arable Land","1991","1991","HA","Hectares","3","Thousands",,,91.5,,
"CYP","Cyprus","ARABLELAND","Arable Land","1992","1992","HA","Hectares","3","Thousands",,,96,,
"CYP","Cyprus","ARABLELAND","Arable Land","1993","1993","HA","Hectares","3","Thousands",,,96.1,,
"CYP","Cyprus","ARABLELAND","Arable Land","1994","1994","HA","Hectares","3","Thousands",,,91.2,,
"CYP","Cyprus","ARABLELAND","Arable Land","1995","1995","HA","Hectares","3","Thousands",,,92,,
"CYP","Cyprus","ARABLELAND","Arable Land","1996","1996","HA","Hectares","3","Thousands",,,93,,
"CYP","Cyprus","ARABLELAND","Arable Land","1997","1997","HA","Hectares","3","Thousands",,,90.1,,
"CYP","Cyprus","ARABLELAND","Arable Land","1998","1998","HA","Hectares","3","Thousands",,,92,,
"CYP","Cyprus","ARABLELAND","Arable Land","1999","1999","HA","Hectares","3","Thousands",,,95.4,,
"CYP","Cyprus","ARABLELAND","Arable Land","2000","2000","HA","Hectares","3","Thousands",,,89.3,,
"CYP","Cyprus","ARABLELAND","Arable Land","2001","2001","HA","Hectares","3","Thousands",,,88.3,,
"CYP","Cyprus","ARABLELAND","Arable Land","2002","2002","HA","Hectares","3","Thousands",,,86.6,,
"CYP","Cyprus","ARABLELAND","Arable Land","2003","2003","HA","Hectares","3","Thousands",,,114.4,,
"CYP","Cyprus","ARABLELAND","Arable Land","2004","2004","HA","Hectares","3","Thousands",,,112.61,,
"CYP","Cyprus","ARABLELAND","Arable Land","2005","2005","HA","Hectares","3","Thousands",,,123.97,,
"CYP","Cyprus","ARABLELAND","Arable Land","2006","2006","HA","Hectares","3","Thousands",,,114.79,,
"CYP","Cyprus","ARABLELAND","Arable Land","2007","2007","HA","Hectares","3","Thousands",,,112.28,,
"CYP","Cyprus","ARABLELAND","Arable Land","2008","2008","HA","Hectares","3","Thousands",,,93.41,,
"CYP","Cyprus","ARABLELAND","Arable Land","2009","2009","HA","Hectares","3","Thousands",,,87.14,,
"CYP","Cyprus","ARABLELAND","Arable Land","2010","2010","HA","Hectares","3","Thousands",,,82.77,,
